dataset,graph_type,minmaxscaler,nn,normalization,nnk,kalofolias,self_loop,label_prop_train,label_prop_test,label_prop_train_std,label_prop_test_std
ESC-50,Covariance,False,5,BothSides,True,False,True,100.0,18.02052631578947,0.0,1.589053534571467
ESC-50,Covariance,False,5,BothSides,True,False,False,100.0,18.17421052631579,0.0,1.6020709416062258
ESC-50,Covariance,False,5,BothSides,False,False,True,100.0,51.125789473684215,0.0,2.068319201992197
ESC-50,Covariance,False,5,BothSides,False,False,False,100.0,52.205789473684206,0.0,1.9793266014010535
ESC-50,Covariance,False,50,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,50,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,50,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,50,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,50,BothSides,True,False,True,100.0,50.39368421052632,0.0,2.554009177917422
ESC-50,Covariance,False,50,BothSides,True,False,False,100.0,51.165263157894735,0.0,2.4503266784298234
ESC-50,Covariance,False,50,BothSides,False,False,True,100.0,46.31947368421052,0.0,2.714720872996439
ESC-50,Covariance,False,50,BothSides,False,False,False,100.0,46.80842105263157,0.0,2.6708389336345766
ESC-50,Covariance,False,500,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,500,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,500,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,500,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,500,BothSides,True,False,True,100.0,35.16736842105263,0.0,3.6392472814612735
ESC-50,Covariance,False,500,BothSides,True,False,False,100.0,35.48842105263158,0.0,3.6559296501229612
ESC-50,Covariance,False,500,BothSides,False,False,True,100.0,31.159999999999997,0.0,3.9313423447442157
ESC-50,Covariance,False,500,BothSides,False,False,False,100.0,31.521052631578947,0.0,3.9345088779672777
ESC-50,Covariance,False,40,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,40,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,40,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,40,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,40,BothSides,True,False,True,100.0,50.27842105263157,0.0,2.6196074540465784
ESC-50,Covariance,False,40,BothSides,True,False,False,100.0,51.142105263157895,0.0,2.486790587046427
ESC-50,Covariance,False,40,BothSides,False,False,True,100.0,47.64684210526316,0.0,2.532670680452409
ESC-50,Covariance,False,40,BothSides,False,False,False,100.0,48.14368421052631,0.0,2.423943982878516
ESC-50,Covariance,False,30,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,30,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,30,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,30,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,30,BothSides,True,False,True,100.0,49.75578947368422,0.0,2.6823679950636574
ESC-50,Covariance,False,30,BothSides,True,False,False,100.0,50.73157894736842,0.0,2.522996723219029
ESC-50,Covariance,False,30,BothSides,False,False,True,100.0,49.013157894736835,0.0,2.430751454093764
ESC-50,Covariance,False,30,BothSides,False,False,False,100.0,49.613157894736844,0.0,2.347809434616497
ESC-50,Covariance,False,20,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,20,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,20,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,20,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,20,BothSides,True,False,True,100.0,47.451578947368425,0.0,2.8566700875179243
ESC-50,Covariance,False,20,BothSides,True,False,False,100.0,48.40631578947368,0.0,2.788421648685637
ESC-50,Covariance,False,20,BothSides,False,False,True,100.0,50.23473684210526,0.0,2.286227826164793
ESC-50,Covariance,False,20,BothSides,False,False,False,100.0,50.91894736842106,0.0,2.2031257070095713
ESC-50,Covariance,False,200,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,200,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,200,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,200,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,200,BothSides,True,False,True,100.0,42.85684210526315,0.0,2.8604677764794015
ESC-50,Covariance,False,200,BothSides,True,False,False,100.0,43.26894736842106,0.0,2.816078637390433
ESC-50,Covariance,False,200,BothSides,False,False,True,100.0,37.04736842105263,0.0,3.6141572965200224
ESC-50,Covariance,False,200,BothSides,False,False,False,100.0,37.419999999999995,0.0,3.5811833572475935
ESC-50,Covariance,False,10,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,10,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,10,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,10,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,10,BothSides,True,False,True,100.0,37.18052631578947,0.0,2.2305143314548515
ESC-50,Covariance,False,10,BothSides,True,False,False,100.0,37.93052631578947,0.0,2.1522632550674587
ESC-50,Covariance,False,10,BothSides,False,False,True,100.0,51.5078947368421,0.0,1.9976215081317803
ESC-50,Covariance,False,10,BothSides,False,False,False,100.0,52.490526315789474,0.0,1.974854109412288
ESC-50,Covariance,False,100,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,100,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,100,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,100,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,100,BothSides,True,False,True,100.0,46.99421052631579,0.0,2.519968946297693
ESC-50,Covariance,False,100,BothSides,True,False,False,100.0,47.52736842105262,0.0,2.4353010928306955
ESC-50,Covariance,False,100,BothSides,False,False,True,100.0,41.936842105263146,0.0,3.1204357249546746
ESC-50,Covariance,False,100,BothSides,False,False,False,100.0,42.3557894736842,0.0,3.0438541685576834
ESC-50,Covariance,False,1000,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,1000,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,1000,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,1000,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,1000,BothSides,True,False,True,100.0,29.305789473684214,0.0,3.9666594931536587
ESC-50,Covariance,False,1000,BothSides,True,False,False,100.0,29.614736842105263,0.0,3.964537259084641
ESC-50,Covariance,False,1000,BothSides,False,False,True,100.0,27.624210526315792,0.0,4.137431456613117
ESC-50,Covariance,False,1000,BothSides,False,False,False,100.0,27.926315789473687,0.0,4.136668002228946
ESC-50,Covariance,False,0,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,0,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,0,BothSides,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,0,BothSides,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,5,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,5,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,5,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,5,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,5,BothSides,True,False,True,100.0,42.57000000000001,0.0,2.2980065430764465
ESC-50,Cosine,True,5,BothSides,True,False,False,100.0,42.57947368421053,0.0,2.3193572397412536
ESC-50,Cosine,True,5,BothSides,False,False,True,100.0,58.80263157894737,0.0,1.908943450433488
ESC-50,Cosine,True,5,BothSides,False,False,False,100.0,58.892105263157895,0.0,1.9198824842845474
ESC-50,Cosine,True,50,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,50,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,50,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,50,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,50,BothSides,True,False,True,100.0,52.96684210526316,0.0,2.1528780582090574
ESC-50,Cosine,True,50,BothSides,True,False,False,100.0,53.13894736842106,0.0,2.1088721697283708
ESC-50,Cosine,True,50,BothSides,False,False,True,100.0,51.155263157894744,0.0,1.930745195076307
ESC-50,Cosine,True,50,BothSides,False,False,False,100.0,51.224210526315765,0.0,1.9379662069784858
ESC-50,Cosine,True,500,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,500,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,500,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,500,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,500,BothSides,True,False,True,100.0,36.376315789473686,0.0,2.372118458968586
ESC-50,Cosine,True,500,BothSides,True,False,False,100.0,36.43631578947368,0.0,2.3649716987173592
ESC-50,Cosine,True,500,BothSides,False,False,True,100.0,5.3089473684210535,0.0,2.2517909769510394
ESC-50,Cosine,True,500,BothSides,False,False,False,100.0,5.333684210526315,0.0,2.260576495981241
ESC-50,Cosine,True,40,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,40,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,40,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,40,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,40,BothSides,True,False,True,100.0,54.40210526315789,0.0,2.1000266453922296
ESC-50,Cosine,True,40,BothSides,True,False,False,100.0,54.566842105263156,0.0,2.066496426133947
ESC-50,Cosine,True,40,BothSides,False,False,True,100.0,52.63894736842106,0.0,1.9816753314086473
ESC-50,Cosine,True,40,BothSides,False,False,False,100.0,52.708421052631586,0.0,1.9863721298455492
ESC-50,Cosine,True,30,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,30,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,30,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,30,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,30,BothSides,True,False,True,100.0,55.953684210526305,0.0,2.171858287516162
ESC-50,Cosine,True,30,BothSides,True,False,False,100.0,56.16210526315789,0.0,2.1361378149695636
ESC-50,Cosine,True,30,BothSides,False,False,True,100.0,54.377368421052616,0.0,1.8607634777750792
ESC-50,Cosine,True,30,BothSides,False,False,False,100.0,54.4436842105263,0.0,1.87463392548269
ESC-50,Cosine,True,20,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,20,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,20,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,20,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,20,BothSides,True,False,True,100.0,57.208421052631586,0.0,2.2044266721550505
ESC-50,Cosine,True,20,BothSides,True,False,False,100.0,57.421578947368424,0.0,2.1714911199934783
ESC-50,Cosine,True,20,BothSides,False,False,True,100.0,55.99210526315789,0.0,1.7980040488154605
ESC-50,Cosine,True,20,BothSides,False,False,False,100.0,56.07263157894736,0.0,1.780204787622082
ESC-50,Cosine,True,200,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,200,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,200,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,200,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,200,BothSides,True,False,True,100.0,43.77684210526315,0.0,2.19252216923886
ESC-50,Cosine,True,200,BothSides,True,False,False,100.0,43.83526315789473,0.0,2.174972919881088
ESC-50,Cosine,True,200,BothSides,False,False,True,100.0,36.01684210526315,0.0,2.8603302600706617
ESC-50,Cosine,True,200,BothSides,False,False,False,100.0,36.15368421052631,0.0,2.8507342690219617
ESC-50,Cosine,True,10,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,10,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,10,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,10,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,10,BothSides,True,False,True,100.0,55.426842105263155,0.0,2.2239180194739023
ESC-50,Cosine,True,10,BothSides,True,False,False,100.0,55.67947368421053,0.0,2.2519932076279052
ESC-50,Cosine,True,10,BothSides,False,False,True,100.0,57.91000000000001,0.0,1.8977358575527719
ESC-50,Cosine,True,10,BothSides,False,False,False,100.0,57.97157894736843,0.0,1.9036547441806653
ESC-50,Cosine,True,100,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,100,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,100,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,100,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,100,BothSides,True,False,True,100.0,48.70421052631579,0.0,2.1851396882267524
ESC-50,Cosine,True,100,BothSides,True,False,False,100.0,48.80052631578948,0.0,2.1910962484754295
ESC-50,Cosine,True,100,BothSides,False,False,True,100.0,45.5357894736842,0.0,2.0947683150240763
ESC-50,Cosine,True,100,BothSides,False,False,False,100.0,45.62052631578947,0.0,2.1026074697254247
ESC-50,Cosine,True,1000,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,1000,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,1000,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,1000,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,1000,BothSides,True,False,True,100.0,16.312631578947368,0.0,2.35111596064248
ESC-50,Cosine,True,1000,BothSides,True,False,False,100.0,16.371052631578948,0.0,2.358556944134646
ESC-50,Cosine,True,1000,BothSides,False,False,True,100.0,2.7647368421052634,0.0,0.9489885269995264
ESC-50,Cosine,True,1000,BothSides,False,False,False,100.0,2.7642105263157903,0.0,0.9481715893660209
ESC-50,Cosine,True,0,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,0,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,True,0,BothSides,False,False,True,100.0,3.336842105263157,0.0,1.1993996651603267
ESC-50,Cosine,True,0,BothSides,False,False,False,100.0,3.341052631578947,0.0,1.1998033079798265
ESC-50,Cosine,False,5,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,5,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,5,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,5,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,5,BothSides,True,False,True,100.0,41.97526315789473,0.0,2.494564228982845
ESC-50,Cosine,False,5,BothSides,True,False,False,100.0,41.89315789473685,0.0,2.4013552844625194
ESC-50,Cosine,False,5,BothSides,False,False,True,100.0,59.046842105263174,0.0,1.808794995343601
ESC-50,Cosine,False,5,BothSides,False,False,False,100.0,59.11894736842104,0.0,1.8418288514423762
ESC-50,Cosine,False,50,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,50,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,50,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,50,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,50,BothSides,True,False,True,100.0,53.09157894736842,0.0,2.1710334289421906
ESC-50,Cosine,False,50,BothSides,True,False,False,100.0,53.2421052631579,0.0,2.1408699399363313
ESC-50,Cosine,False,50,BothSides,False,False,True,100.0,51.17157894736842,0.0,2.024785751806897
ESC-50,Cosine,False,50,BothSides,False,False,False,100.0,51.23526315789474,0.0,2.023209580915988
ESC-50,Cosine,False,500,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,500,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,500,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,500,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,500,BothSides,True,False,True,100.0,36.08157894736842,0.0,2.4206793190447526
ESC-50,Cosine,False,500,BothSides,True,False,False,100.0,36.13894736842105,0.0,2.4100955717190855
ESC-50,Cosine,False,500,BothSides,False,False,True,100.0,5.685789473684209,0.0,2.396829103355623
ESC-50,Cosine,False,500,BothSides,False,False,False,100.0,5.710526315789473,0.0,2.409198669090371
ESC-50,Cosine,False,40,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,40,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,40,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,40,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,40,BothSides,True,False,True,100.0,54.544210526315794,0.0,2.1212579239817586
ESC-50,Cosine,False,40,BothSides,True,False,False,100.0,54.71473684210526,0.0,2.0681622979976035
ESC-50,Cosine,False,40,BothSides,False,False,True,100.0,52.712631578947374,0.0,2.0118268045268555
ESC-50,Cosine,False,40,BothSides,False,False,False,100.0,52.75684210526316,0.0,2.0158895124276492
ESC-50,Cosine,False,30,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,30,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,30,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,30,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,30,BothSides,True,False,True,100.0,56.19894736842104,0.0,2.217490033768247
ESC-50,Cosine,False,30,BothSides,True,False,False,100.0,56.41315789473684,0.0,2.1669946125843356
ESC-50,Cosine,False,30,BothSides,False,False,True,100.0,54.403684210526315,0.0,1.8036905072609828
ESC-50,Cosine,False,30,BothSides,False,False,False,100.0,54.47684210526315,0.0,1.7928114382682856
ESC-50,Cosine,False,20,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,20,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,20,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,20,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,20,BothSides,True,False,True,100.0,57.44210526315789,0.0,2.2326462194611674
ESC-50,Cosine,False,20,BothSides,True,False,False,100.0,57.71736842105263,0.0,2.1581598681794874
ESC-50,Cosine,False,20,BothSides,False,False,True,100.0,56.27421052631579,0.0,1.6921735273125509
ESC-50,Cosine,False,20,BothSides,False,False,False,100.0,56.35368421052632,0.0,1.6917770820326365
ESC-50,Cosine,False,200,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,200,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,200,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,200,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,200,BothSides,True,False,True,100.0,43.80947368421052,0.0,2.130269643369732
ESC-50,Cosine,False,200,BothSides,True,False,False,100.0,43.874736842105264,0.0,2.132271232610496
ESC-50,Cosine,False,200,BothSides,False,False,True,100.0,36.23578947368421,0.0,2.888917404030966
ESC-50,Cosine,False,200,BothSides,False,False,False,100.0,36.34263157894737,0.0,2.8785046806763925
ESC-50,Cosine,False,10,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,10,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,10,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,10,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,10,BothSides,True,False,True,100.0,55.14421052631579,0.0,2.173354377932316
ESC-50,Cosine,False,10,BothSides,True,False,False,100.0,55.35578947368421,0.0,2.128179485484641
ESC-50,Cosine,False,10,BothSides,False,False,True,100.0,58.065789473684205,0.0,1.8489702906574987
ESC-50,Cosine,False,10,BothSides,False,False,False,100.0,58.12,0.0,1.8634266829607449
ESC-50,Cosine,False,100,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,100,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,100,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,100,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,100,BothSides,True,False,True,100.0,48.62526315789472,0.0,2.1740636854948057
ESC-50,Cosine,False,100,BothSides,True,False,False,100.0,48.71052631578947,0.0,2.177338587381329
ESC-50,Cosine,False,100,BothSides,False,False,True,100.0,45.57105263157896,0.0,2.1659845151033723
ESC-50,Cosine,False,100,BothSides,False,False,False,100.0,45.64578947368422,0.0,2.152919231842329
ESC-50,Cosine,False,1000,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,1000,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,1000,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,1000,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,1000,BothSides,True,False,True,100.0,16.718421052631573,0.0,2.2963583720432634
ESC-50,Cosine,False,1000,BothSides,True,False,False,100.0,16.773684210526312,0.0,2.3040071079453304
ESC-50,Cosine,False,1000,BothSides,False,False,True,100.0,2.8115789473684214,0.0,0.9830750556783305
ESC-50,Cosine,False,1000,BothSides,False,False,False,100.0,2.8115789473684214,0.0,0.9830750556783305
ESC-50,Cosine,False,0,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Cosine,False,0,None,False,False,False,100.0,2.0,0.0,0.0
